C_NAME,TOTAL_SALES
Customer#000144821,1304357.21
Customer#000094331,1304354.35
Customer#000063110,1304346.86
Customer#000024989,1304336.36
Customer#000075272,1304335.67
Customer#000068342,1304329.70
Customer#000040781,1304286.57
Customer#000071333,1304285.80
Customer#000087272,1304263.23
Customer#000128930,1304246.01
Customer#000097759,1304218.49
Customer#000051959,1304193.28
Customer#000128681,1304043.34
Customer#000127601,1304029.54
Customer#000041174,1304025.76
Customer#000033611,1304025.18
Customer#000028148,1304005.88
Customer#000058625,1303990.28
Customer#000086609,1303985.53
Customer#000085574,1303963.37
Customer#000095717,1303853.70
Customer#000084983,1303847.24
Customer#000135905,1303833.42
Customer#000070187,1303824.11
Customer#000016379,1303801.84
Customer#000126745,1303792.54
Customer#000083726,1303788.62
Customer#000138653,1303762.94
Customer#000034898,1303753.46
Customer#000052190,1303732.53
Customer#000013001,1303724.43
Customer#000099347,1303707.74
Customer#000071723,1303662.41
Customer#000136579,1303645.91
Customer#000045752,1303644.01
Customer#000029144,1303597.33
Customer#000030545,1303585.52
Customer#000109442,1303496.94
Customer#000093704,1303488.81
Customer#000054863,1303445.83
Customer#000008357,1303438.67
Customer#000093380,1303386.57
Customer#000063257,1303365.07
Customer#000113741,1303327.60
Customer#000127490,1303254.16
Customer#000130982,1303254.00
Customer#000045899,1303215.63
Customer#000065549,1303198.08
Customer#000099677,1303158.08
Customer#000068624,1303146.30
Customer#000040706,1303051.93
Customer#000065606,1303035.97
Customer#000023015,1303012.36
Customer#000010496,1302963.40
Customer#000056861,1302804.12
Customer#000032819,1302798.99
Customer#000140573,1302770.41
Customer#000132872,1302769.55
Customer#000071990,1302754.20
Customer#000083501,1302715.17
Customer#000125567,1302708.15
Customer#000060668,1302687.15
Customer#000127919,1302631.61
Customer#000036050,1302589.80
Customer#000134294,1302585.61
Customer#000128225,1302515.12
Customer#000056141,1302511.95
Customer#000133583,1302499.66
Customer#000127064,1302458.03
Customer#000100382,1302441.82
Customer#000090017,1302390.82
Customer#000128573,1302374.24
Customer#000040715,1302361.13
Customer#000054827,1302348.12
Customer#000003026,1302347.51
Customer#000026159,1302346.67
Customer#000139631,1302330.73
Customer#000005888,1302328.44
Customer#000110507,1302309.52
Customer#000058457,1302272.81
Customer#000002129,1302233.79
Customer#000142367,1302186.72
Customer#000141080,1302144.04
Customer#000144374,1302095.27
Customer#000120002,1302054.96
Customer#000006884,1302040.55
Customer#000025703,1302013.98
Customer#000003389,1301978.13
Customer#000099554,1301966.78
Customer#000014555,1301966.48
Customer#000107570,1301946.12
Customer#000049514,1301940.95
Customer#000056219,1301911.99
Customer#000016250,1301905.86
Customer#000002120,1301898.40
Customer#000046904,1301879.02
Customer#000095195,1301875.99
Customer#000110264,1301869.24
Customer#000100636,1301857.41
Customer#000065171,1301851.04
Customer#000032861,1301820.41
Customer#000130241,1301815.84
Customer#000037922,1301790.55
Customer#000122735,1301753.15
Customer#000056168,1301718.09
Customer#000108095,1301582.92
Customer#000057236,1301579.19
Customer#000032597,1301568.93
Customer#000061859,1301567.62
Customer#000087893,1301560.76
Customer#000042266,1301549.75
Customer#000072041,1301505.77
Customer#000005825,1301450.13
Customer#000103211,1301432.41
Customer#000024956,1301403.94
Customer#000003485,1301370.03
Customer#000119600,1301333.50
Customer#000015461,1301304.86
Customer#000096038,1301263.43
Customer#000082388,1301196.17
Customer#000048272,1301174.95
Customer#000135233,1301162.94
Customer#000091202,1301143.98
Customer#000094781,1301072.62
Customer#000144473,1301060.87
Customer#000115553,1301060.01
Customer#000145676,1301053.04
Customer#000096323,1301032.44
Customer#000107933,1301014.47
Customer#000114104,1300970.39
Customer#000022040,1300948.35
Customer#000128009,1300944.11
Customer#000025832,1300940.23
Customer#000111470,1300920.87
Customer#000047527,1300912.95
Customer#000065723,1300898.74
Customer#000045416,1300886.21
Customer#000125690,1300787.96
Customer#000131930,1300765.51
Customer#000015083,1300735.28
Customer#000123971,1300719.47
Customer#000030533,1300717.70
Customer#000071462,1300682.06
Customer#000112073,1300672.87
Customer#000053924,1300651.75
Customer#000008495,1300630.03
Customer#000019538,1300629.26
Customer#000107957,1300593.73
Customer#000034415,1300592.04
Customer#000085652,1300549.18
Customer#000080771,1300531.29
Customer#000084068,1300526.90
Customer#000143444,1300504.81
Customer#000077063,1300489.27
Customer#000123902,1300482.37
Customer#000141377,1300478.48
Customer#000015983,1300466.06
Customer#000094016,1300445.06
Customer#000144578,1300395.01
Customer#000013313,1300377.83
Customer#000008701,1300369.19
Customer#000096008,1300358.43
Customer#000004808,1300243.14
Customer#000000194,1300221.22
Customer#000001790,1300180.12
Customer#000149594,1300173.72
Customer#000124172,1300153.89
Customer#000139514,1300131.17
Customer#000089258,1300130.71
Customer#000001883,1300069.03
Customer#000097751,1300064.66
Customer#000031052,1300043.30
Customer#000080255,1300035.56
Customer#000142985,1300033.52
Customer#000139928,1300019.70
Customer#000146471,1300002.72
Customer#000076406,1299924.11
Customer#000143459,1299922.02
Customer#000123350,1299815.07
Customer#000046052,1299812.21
Customer#000114868,1299799.51
Customer#000133466,1299783.60
Customer#000035945,1299719.40
Customer#000030584,1299714.40
Customer#000124022,1299710.25
Customer#000035225,1299708.27
Customer#000100748,1299700.59
Customer#000024641,1299690.38
Customer#000004061,1299647.31
Customer#000108794,1299642.02
Customer#000043076,1299641.51
Customer#000092306,1299578.09
Customer#000104231,1299567.30
Customer#000091898,1299535.39
Customer#000128795,1299535.24
Customer#000097433,1299528.84
Customer#000060683,1299506.99
Customer#000057653,1299497.18
Customer#000037856,1299462.90
Customer#000112760,1299428.33
Customer#000003518,1299418.01
Customer#000038387,1299415.32
Customer#000139775,1299408.35
Customer#000116897,1299393.23
Customer#000066392,1299389.04
Customer#000129494,1299298.59
Customer#000116603,1299295.41
Customer#000035264,1299288.01
Customer#000138488,1299245.46
Customer#000021107,1299235.36
Customer#000046457,1299207.38
Customer#000142208,1299201.32
Customer#000125978,1299199.08
Customer#000023465,1299151.75
Customer#000040682,1299116.66
Customer#000127334,1299113.34
Customer#000075752,1299112.64
Customer#000062570,1299093.78
Customer#000125354,1299087.03
Customer#000064970,1299034.27
Customer#000008354,1298970.53
Customer#000102944,1298946.35
Customer#000054962,1298924.03
Customer#000044018,1298901.07
Customer#000004949,1298882.21
Customer#000111980,1298871.66
Customer#000107282,1298869.22
Customer#000023471,1298841.85
Customer#000052946,1298783.91
Customer#000012980,1298742.04
Customer#000140765,1298626.14
Customer#000050075,1298606.95
Customer#000004031,1298587.74
Customer#000005663,1298502.96
Customer#000005480,1298469.11
Customer#000045647,1298435.48
Customer#000125492,1298418.74
Customer#000048929,1298406.39
Customer#000072620,1298368.84
Customer#000107501,1298329.78
Customer#000085067,1298327.95
Customer#000045524,1298290.12
Customer#000040298,1298284.77
Customer#000062489,1298271.30
Customer#000063983,1298264.82
Customer#000003440,1298262.58
Customer#000082613,1298258.83
Customer#000024086,1298242.61
Customer#000122039,1298224.04
Customer#000119507,1298216.71
Customer#000147551,1298202.43
Customer#000110447,1298190.38
Customer#000096371,1298175.36
Customer#000121988,1298151.91
Customer#000115493,1298148.11
Customer#000122033,1298129.87
Customer#000136595,1298127.68
Customer#000004676,1298122.81
Customer#000088223,1298119.68
Customer#000026189,1298094.46
Customer#000135760,1298088.24
Customer#000021791,1298081.46
Customer#000008078,1298051.99
Customer#000038966,1297962.25
Customer#000132179,1297944.84
Customer#000052289,1297940.40
Customer#000009779,1297898.24
Customer#000070031,1297883.89
Customer#000064016,1297874.93
Customer#000055487,1297865.70
Customer#000103898,1297818.15
Customer#000072767,1297794.68
Customer#000011090,1297763.25
Customer#000096548,1297728.16
Customer#000083549,1297714.20
Customer#000023552,1297682.44
Customer#000048362,1297673.01
Customer#000021404,1297631.18
Customer#000002735,1297624.97
Customer#000081188,1297602.97
Customer#000018095,1297520.26
Customer#000019379,1297500.50
Customer#000051698,1297496.53
Customer#000141740,1297492.97
Customer#000087749,1297489.25
Customer#000022124,1297480.67
Customer#000136094,1297425.21
Customer#000035450,1297406.20
Customer#000075016,1297269.50
Customer#000117833,1297238.55
Customer#000136892,1297232.56
Customer#000139196,1297222.23
Customer#000105233,1297200.07
Customer#000117371,1297196.51
Customer#000101798,1297182.69
Customer#000105128,1297094.45
Customer#000148634,1297081.84
Customer#000140447,1297070.16
Customer#000137375,1297049.81
Customer#000052874,1297030.34
Customer#000104138,1297027.01
Customer#000083519,1296974.02
Customer#000055979,1296887.83
Customer#000051359,1296877.05
Customer#000015002,1296868.44
Customer#000059006,1296853.67
Customer#000137537,1296817.01
Customer#000058850,1296774.83
Customer#000094652,1296735.92
Customer#000031355,1296662.48
Customer#000022739,1296647.09
Customer#000116882,1296632.11
Customer#000000836,1296631.85
Customer#000006899,1296619.82
Customer#000024626,1296616.53
Customer#000047048,1296615.87
Customer#000069446,1296585.66
Customer#000038177,1296585.24
Customer#000006725,1296566.96
Customer#000046292,1296538.74
Customer#000122756,1296527.20
Customer#000056012,1296513.64
Customer#000111842,1296454.34
Customer#000129281,1296415.58
Customer#000015497,1296404.92
Customer#000060542,1296390.11
Customer#000009617,1296381.82
Customer#000043667,1296375.06
Customer#000016178,1296374.55
Customer#000091220,1296314.84
Customer#000128915,1296258.76
Customer#000053030,1296214.12
Customer#000059501,1296184.33
Customer#000057158,1296176.40
Customer#000107408,1296153.49
Customer#000137831,1296138.13
Customer#000037739,1296065.06
Customer#000091238,1296061.49
Customer#000049718,1296053.91
Customer#000070001,1296028.47
Customer#000053939,1295995.56
Customer#000070487,1295917.64
Customer#000079403,1295882.31
Customer#000079232,1295840.54
Customer#000120812,1295799.31
Customer#000112820,1295748.47
Customer#000118658,1295730.60
Customer#000149465,1295674.07
Customer#000135764,1295634.88
Customer#000083621,1295605.55
Customer#000131537,1295513.76
Customer#000122666,1295478.73
Customer#000073475,1295401.33
Customer#000106568,1295353.56
Customer#000128210,1295335.78
Customer#000017444,1295295.59
Customer#000027023,1295285.26
Customer#000070655,1295271.59
Customer#000120335,1295263.76
Customer#000062060,1295253.64
Customer#000119483,1295233.45
Customer#000076154,1295203.25
Customer#000077066,1295200.60
Customer#000088106,1295153.81
Customer#000019934,1295147.53
Customer#000134486,1295083.26
Customer#000031118,1295058.89
Customer#000136898,1295025.45
Customer#000091475,1295011.90
Customer#000031871,1295005.65
Customer#000108833,1294998.44
Customer#000054047,1294989.91
Customer#000114668,1294989.71
Customer#000137876,1294978.02
Customer#000102842,1294932.93
Customer#000084182,1294930.53
Customer#000125129,1294922.76
Customer#000106550,1294851.61
Customer#000002246,1294832.81
Customer#000040547,1294824.73
Customer#000026786,1294775.76
Customer#000059066,1294756.92
Customer#000118219,1294727.65
Customer#000005308,1294664.81
Customer#000101576,1294639.54
Customer#000124556,1294601.13
Customer#000059585,1294550.37
Customer#000011738,1294543.59
Customer#000019043,1294528.96
Customer#000070628,1294475.88
Customer#000014972,1294438.34
Customer#000131183,1294424.86
Customer#000032879,1294408.90
Customer#000147505,1294389.15
Customer#000033641,1294389.09
Customer#000048209,1294382.38
Customer#000038870,1294369.46
Customer#000075566,1294365.73
Customer#000010733,1294312.62
Customer#000110672,1294222.27
Customer#000034964,1294208.37
Customer#000026552,1294206.79
Customer#000065969,1294204.48
Customer#000073436,1294190.34
Customer#000017609,1294126.03
Customer#000073640,1294117.12
Customer#000120079,1294107.20
Customer#000088637,1294020.62
Customer#000099641,1294015.14
Customer#000141863,1293894.54
Customer#000061754,1293886.19
Customer#000136916,1293865.90
Customer#000139589,1293776.46
Customer#000102176,1293703.62
Customer#000013481,1293702.21
Customer#000136412,1293697.97
Customer#000067025,1293687.28
Customer#000004961,1293676.74
Customer#000116384,1293633.17
Customer#000052436,1293605.65
Customer#000015491,1293587.69
Customer#000084899,1293551.62
Customer#000046031,1293539.01
Customer#000032849,1293498.46
Customer#000067196,1293459.52
Customer#000027953,1293412.23
Customer#000013748,1293406.97
Customer#000087770,1293381.70
Customer#000058085,1293302.56
Customer#000022259,1293256.79
Customer#000063374,1293246.33
Customer#000123899,1293232.06
Customer#000082271,1293209.26
Customer#000023270,1293194.23
Customer#000065426,1293191.81
Customer#000111302,1293114.62
Customer#000003503,1293102.48
Customer#000082946,1293052.69
Customer#000061682,1293043.95
Customer#000131296,1293039.55
Customer#000020948,1293014.04
Customer#000004226,1292998.07
Customer#000015917,1292997.54
Customer#000138647,1292994.07
Customer#000001043,1292987.35
Customer#000139988,1292957.59
Customer#000061964,1292895.82
Customer#000011771,1292824.60
Customer#000069356,1292769.28
Customer#000083249,1292769.03
Customer#000031934,1292762.10
Customer#000030014,1292744.96
Customer#000093686,1292741.48
Customer#000069176,1292732.66
Customer#000096629,1292712.11
Customer#000007616,1292635.69
Customer#000014507,1292595.61
Customer#000101327,1292576.39
Customer#000010034,1292574.74
Customer#000011930,1292558.74
Customer#000137825,1292554.57
Customer#000027299,1292552.43
Customer#000104999,1292548.01
Customer#000111629,1292513.62
Customer#000010715,1292448.13
Customer#000110365,1292411.07
Customer#000117230,1292399.40
Customer#000062348,1292318.03
Customer#000063596,1292251.07
Customer#000112706,1292224.07
Customer#000141302,1292202.64
Customer#000012779,1292187.75
Customer#000085628,1292182.60
Customer#000050585,1292131.93
Customer#000059534,1292055.72
Customer#000020060,1292040.88
Customer#000087862,1291990.98
Customer#000074579,1291971.91
Customer#000076628,1291947.71
Customer#000002798,1291943.87
Customer#000045059,1291943.19
Customer#000088682,1291914.68
Customer#000047714,1291909.18
Customer#000133351,1291732.69
Customer#000064688,1291693.41
Customer#000052046,1291690.81
Customer#000142271,1291688.72
Customer#000143900,1291686.13
Customer#000112400,1291660.10
Customer#000042515,1291633.17
Customer#000107039,1291606.24
Customer#000125093,1291530.95
Customer#000038186,1291329.35
Customer#000039668,1291310.61
Customer#000050189,1291283.91
Customer#000049874,1291194.65
Customer#000118348,1291168.86
Customer#000048476,1291147.44
Customer#000018206,1291118.24
Customer#000138614,1291111.40
Customer#000002288,1291110.92
Customer#000107690,1291090.70
Customer#000038102,1291083.46
Customer#000011303,1291071.93
Customer#000143588,1291035.63
Customer#000037820,1291026.36
Customer#000025901,1291019.58
Customer#000132956,1290984.27
Customer#000072455,1290872.97
Customer#000141803,1290842.98
Customer#000107960,1290792.14
Customer#000136811,1290753.57
Customer#000003671,1290751.10
Customer#000049142,1290735.83
Customer#000077042,1290723.78
Customer#000124964,1290699.46
Customer#000012563,1290684.59
Customer#000033008,1290663.95
Customer#000129047,1290527.25
Customer#000145304,1290265.89
Customer#000102014,1290253.92
Customer#000089441,1290249.23
Customer#000126359,1290227.18
Customer#000038273,1290218.01
Customer#000128198,1290203.70
Customer#000090503,1290201.84
Customer#000025811,1290191.19
Customer#000040322,1290165.65
Customer#000102080,1290058.06
Customer#000134612,1290015.42
Customer#000050945,1289988.86
Customer#000089504,1289974.21
Customer#000026273,1289951.76
Customer#000068054,1289913.46
Customer#000000020,1289880.44
Customer#000087983,1289836.59
Customer#000114203,1289818.85
Customer#000019070,1289805.96
Customer#000010775,1289792.08
Customer#000082448,1289729.41
Customer#000089639,1289719.66
Customer#000111926,1289619.28
Customer#000102587,1289551.51
Customer#000117449,1289515.18
Customer#000138674,1289504.91
Customer#000005225,1289450.48
Customer#000018122,1289423.95
Customer#000135575,1289414.99
Customer#000112859,1289389.50
Customer#000017654,1289356.52
Customer#000101870,1289334.99
Customer#000044273,1289308.27
Customer#000007325,1289284.88
Customer#000076982,1289226.98
Customer#000120395,1289207.41
Customer#000053432,1289204.53
Customer#000075167,1289171.65
Customer#000046889,1289155.57
Customer#000055439,1289152.85
Customer#000021035,1289101.54
Customer#000126257,1289050.32
Customer#000005261,1289034.96
Customer#000075926,1289020.17
Customer#000047506,1288962.41
Customer#000103543,1288943.69
Customer#000007193,1288936.68
Customer#000046148,1288843.96
Customer#000059831,1288821.85
Customer#000018755,1288789.65
Customer#000134141,1288788.07
Customer#000002957,1288756.89
Customer#000041675,1288705.55
Customer#000067727,1288684.94
Customer#000123305,1288657.86
Customer#000043679,1288656.51
Customer#000014258,1288550.36
Customer#000132887,1288530.51
Customer#000070328,1288482.23
Customer#000136781,1288427.01
Customer#000034979,1288426.67
Customer#000016484,1288388.48
Customer#000071459,1288382.26
Customer#000019517,1288366.79
Customer#000114947,1288358.38
Customer#000142751,1288353.28
Customer#000080762,1288296.79
Customer#000103499,1288281.46
Customer#000006887,1288230.63
Customer#000090350,1288206.46
Customer#000122780,1288201.71
Customer#000028889,1288018.58
Customer#000119504,1288012.51
Customer#000052154,1287976.51
Customer#000078797,1287955.77
Customer#000079016,1287881.72
Customer#000004715,1287840.10
Customer#000058007,1287790.07
Customer#000002819,1287781.88
Customer#000086438,1287780.41
Customer#000102473,1287773.09
Customer#000127658,1287761.60
Customer#000090254,1287742.02
Customer#000035999,1287713.88
Customer#000113900,1287676.18
Customer#000137255,1287619.44
Customer#000007652,1287606.15
Customer#000099002,1287523.30
Customer#000107759,1287515.27
Customer#000017825,1287505.80
Customer#000010958,1287486.29
Customer#000068897,1287460.81
Customer#000147464,1287447.85
Customer#000027520,1287435.26
Customer#000038993,1287420.95
Customer#000110300,1287336.29
Customer#000002936,1287331.11
Customer#000009715,1287316.21
Customer#000048140,1287279.73
Customer#000110051,1287257.60
Customer#000087875,1287192.53
Customer#000012017,1287191.29
Customer#000110375,1287189.95
Customer#000117436,1287183.95
Customer#000128789,1287179.12
Customer#000060980,1287134.85
Customer#000026075,1287099.17
Customer#000122609,1287097.82
Customer#000010490,1287082.29
Customer#000141317,1287067.65
Customer#000131429,1287006.79
Customer#000058688,1286969.62
Customer#000108428,1286931.30
Customer#000107240,1286888.07
Customer#000112703,1286880.86
Customer#000122948,1286876.42
Customer#000075854,1286833.84
Customer#000106178,1286830.50
Customer#000100610,1286812.72
Customer#000101831,1286808.49
Customer#000014111,1286793.76
Customer#000120578,1286785.57
Customer#000140858,1286773.70
Customer#000083561,1286762.41
Customer#000119177,1286761.16
Customer#000053150,1286750.55
Customer#000144458,1286750.20
Customer#000031499,1286731.38
Customer#000149720,1286682.07
Customer#000052424,1286647.49
Customer#000092879,1286633.71
Customer#000009062,1286623.22
Customer#000050842,1286556.40
Customer#000140570,1286531.61
Customer#000066833,1286518.11
Customer#000144791,1286499.70
Customer#000118163,1286415.31
Customer#000033524,1286376.07
Customer#000051659,1286372.34
Customer#000130871,1286362.60
Customer#000032045,1286361.44
Customer#000053954,1286344.37
Customer#000042845,1286335.94
Customer#000017069,1286334.95
Customer#000129605,1286265.01
Customer#000003194,1286238.80
Customer#000103324,1286226.27
Customer#000064679,1286224.96
Customer#000123431,1286224.78
Customer#000031949,1286222.20
Customer#000149696,1286213.20
Customer#000142490,1286174.62
Customer#000139049,1286162.59
Customer#000053585,1286153.38
Customer#000043517,1286153.09
Customer#000052715,1286101.29
Customer#000066353,1286099.55
Customer#000055838,1286093.40
Customer#000067391,1286065.11
Customer#000121082,1286055.41
Customer#000097913,1286053.46
Customer#000114050,1286024.09
Customer#000083027,1286019.31
Customer#000115190,1286006.93
Customer#000031022,1286000.56
Customer#000114863,1285974.28
Customer#000101876,1285938.35
Customer#000044120,1285914.39
Customer#000089897,1285888.68
Customer#000029249,1285877.54
Customer#000137693,1285860.31
Customer#000011789,1285839.25
Customer#000046124,1285763.18
Customer#000011900,1285736.43
Customer#000003592,1285712.83
Customer#000116099,1285689.26
Customer#000103718,1285664.83
Customer#000000440,1285636.29
Customer#000127850,1285633.29
Customer#000036044,1285590.54
Customer#000091028,1285567.89
Customer#000148409,1285531.68
Customer#000025430,1285478.77
Customer#000105785,1285431.22
Customer#000068900,1285421.41
Customer#000036275,1285385.13
Customer#000137836,1285342.79
Customer#000060197,1285273.92
Customer#000126701,1285247.58
Customer#000019136,1285243.28
Customer#000038885,1285241.46
Customer#000109768,1285222.25
Customer#000032741,1285221.62
Customer#000035093,1285189.63
Customer#000029888,1285148.70
Customer#000022718,1285095.29
Customer#000018194,1285085.89
Customer#000002690,1285083.65
Customer#000072992,1285074.98
Customer#000133049,1285033.73
Customer#000022871,1285006.37
Customer#000141344,1284992.23
Customer#000137981,1284978.61
Customer#000145589,1284928.29
Customer#000137930,1284841.84
Customer#000138917,1284796.60
Customer#000008201,1284783.64
Customer#000110528,1284733.53
Customer#000063434,1284718.96
Customer#000041255,1284713.50
Customer#000128951,1284682.28
Customer#000126785,1284626.00
Customer#000144764,1284600.06
Customer#000077471,1284598.17
Customer#000144407,1284583.14
Customer#000123476,1284432.06
Customer#000124382,1284418.16
Customer#000034079,1284389.81
Customer#000133031,1284356.25
Customer#000010901,1284349.50
Customer#000009827,1284348.06
Customer#000019895,1284342.50
Customer#000021251,1284320.58
Customer#000122261,1284282.70
Customer#000046568,1284278.98
Customer#000137516,1284213.38
Customer#000000206,1284208.85
Customer#000143783,1284164.26
Customer#000070679,1284155.19
Customer#000129374,1284096.20
Customer#000147950,1284035.70
Customer#000024818,1284032.90
Customer#000008837,1283989.16
Customer#000046541,1283977.01
Customer#000111116,1283944.83
Customer#000073460,1283915.14
Customer#000015866,1283878.02
Customer#000013880,1283825.64
Customer#000105053,1283824.93
Customer#000103841,1283764.05
Customer#000013361,1283763.06
Customer#000134534,1283738.60
Customer#000126740,1283721.61
Customer#000089489,1283712.75
Customer#000067199,1283700.03
Customer#000131909,1283661.44
Customer#000119282,1283647.41
Customer#000075503,1283548.28
Customer#000081905,1283493.56
Customer#000139361,1283479.33
Customer#000148307,1283474.93
Customer#000099530,1283474.73
Customer#000124097,1283429.16
Customer#000061655,1283397.70
Customer#000133913,1283338.57
Customer#000083777,1283317.57
Customer#000013733,1283298.21
Customer#000087626,1283275.29
Customer#000137609,1283227.04
Customer#000145970,1283193.72
Customer#000104192,1283167.76
Customer#000086834,1283155.80
Customer#000105962,1283153.06
Customer#000129890,1283151.23
Customer#000021766,1283139.01
Customer#000063629,1283112.55
Customer#000051185,1283039.32
Customer#000063302,1283008.66
Customer#000077621,1282980.59
Customer#000004256,1282977.82
Customer#000040448,1282926.19
Customer#000025081,1282916.67
Customer#000095942,1282909.36
Customer#000129196,1282879.12
Customer#000138203,1282857.20
Customer#000112814,1282851.40
Customer#000007838,1282849.18
Customer#000138200,1282823.92
Customer#000010241,1282816.10
Customer#000139511,1282777.39
Customer#000003524,1282765.52
Customer#000057206,1282753.30
Customer#000040376,1282654.57
Customer#000130244,1282650.01
Customer#000077516,1282644.22
Customer#000139529,1282580.36
Customer#000082769,1282570.12
Customer#000020420,1282555.13
Customer#000036899,1282532.12
Customer#000015205,1282477.98
Customer#000079523,1282284.83
Customer#000079097,1282281.20
Customer#000091193,1282268.24
Customer#000052571,1282207.25
Customer#000132458,1282202.08
Customer#000034793,1282191.72
Customer#000135701,1282185.83
Customer#000132059,1282185.52
Customer#000144167,1282178.97
Customer#000082019,1282178.40
Customer#000018524,1282167.48
Customer#000149801,1282109.27
Customer#000058319,1282108.94
Customer#000104975,1282075.96
Customer#000052805,1282074.49
Customer#000000887,1282023.87
Customer#000047216,1282019.07
Customer#000094184,1282017.37
Customer#000025193,1282013.81
Customer#000113869,1281913.52
Customer#000029207,1281865.91
Customer#000106070,1281857.34
Customer#000093860,1281817.73
Customer#000042665,1281793.98
Customer#000084716,1281793.17
Customer#000129098,1281789.48
Customer#000045869,1281724.49
Customer#000003776,1281697.17
Customer#000068138,1281679.90
Customer#000015239,1281645.95
Customer#000121898,1281609.29
Customer#000107288,1281601.95
Customer#000141473,1281563.19
Customer#000002561,1281524.09
Customer#000117728,1281499.21
Customer#000131393,1281493.18
Customer#000125900,1281492.98
Customer#000144839,1281410.92
Customer#000123683,1281392.79
Customer#000060464,1281366.32
Customer#000011888,1281366.16
Customer#000052592,1281354.96
Customer#000046256,1281330.70
Customer#000049277,1281325.51
Customer#000013259,1281307.65
Customer#000047189,1281267.88
Customer#000109772,1281248.63
Customer#000000743,1281226.16
Customer#000058208,1281164.79
Customer#000044366,1281061.93
Customer#000033077,1281054.48
Customer#000007214,1280975.39
Customer#000017957,1280973.05
Customer#000102299,1280962.31
Customer#000142448,1280958.78
Customer#000067769,1280955.84
Customer#000062618,1280953.65
Customer#000023510,1280918.18
Customer#000045389,1280915.35
Customer#000125951,1280909.99
Customer#000098651,1280902.13
Customer#000023234,1280871.76
Customer#000128531,1280844.80
Customer#000129920,1280800.61
Customer#000070112,1280745.37
Customer#000011261,1280682.44
Customer#000097391,1280624.01
Customer#000064184,1280615.68
Customer#000094457,1280600.34
Customer#000073754,1280587.97
Customer#000060017,1280563.52
Customer#000059867,1280518.28
Customer#000068348,1280479.40
Customer#000084821,1280440.35
Customer#000076391,1280433.31
Customer#000091259,1280365.41
Customer#000119336,1280363.76
Customer#000138890,1280233.86
Customer#000104117,1280161.84
Customer#000109790,1280127.76
Customer#000122438,1280121.95
Customer#000101261,1280072.83
Customer#000045725,1280057.80
Customer#000125942,1280048.59
Customer#000092762,1280046.57
Customer#000104429,1279931.00
Customer#000131450,1279928.19
Customer#000006209,1279801.44
Customer#000065510,1279757.52
Customer#000021413,1279700.33
Customer#000088448,1279685.17
Customer#000115829,1279683.48
Customer#000113959,1279619.09
Customer#000068435,1279524.87
Customer#000095753,1279490.55
Customer#000103094,1279453.70
Customer#000128654,1279451.83
Customer#000089498,1279425.50
Customer#000047888,1279391.04
Customer#000057341,1279382.70
Customer#000148724,1279381.83
Customer#000146054,1279291.86
Customer#000049220,1279262.03
Customer#000053282,1279187.58
Customer#000144851,1279174.37
Customer#000137699,1279165.40
Customer#000126614,1279117.25
Customer#000142439,1279091.26
Customer#000130552,1279088.49
Customer#000046412,1279086.82
Customer#000094709,1279054.86
Customer#000038675,1279052.56
Customer#000094763,1279046.98
Customer#000092720,1279017.50
Customer#000001384,1279005.46
Customer#000075005,1279002.83
Customer#000144359,1278969.28
Customer#000089303,1278944.57
Customer#000080192,1278932.42
Customer#000076004,1278928.44
Customer#000135092,1278916.78
Customer#000049781,1278860.35
Customer#000019556,1278855.27
Customer#000022118,1278829.55
Customer#000141578,1278791.03
Customer#000131660,1278749.59
Customer#000018005,1278747.44
Customer#000010772,1278722.98
Customer#000006728,1278720.38
Customer#000041969,1278718.09
Customer#000063785,1278697.64
Customer#000077078,1278693.36
Customer#000128191,1278674.72
Customer#000095834,1278654.98
Customer#000095489,1278654.38
Customer#000145652,1278638.91
Customer#000007892,1278489.60
Customer#000115364,1278488.00
Customer#000147206,1278483.03
Customer#000048212,1278467.20
Customer#000068009,1278454.39
Customer#000000653,1278445.32
Customer#000028235,1278430.64
Customer#000016343,1278366.17
Customer#000126281,1278358.84
Customer#000047423,1278319.55
Customer#000092408,1278308.80
Customer#000002777,1278278.34
Customer#000075047,1278172.76
Customer#000127012,1278171.53
Customer#000092120,1278156.16
Customer#000003394,1278127.22
Customer#000077753,1278079.30
Customer#000060029,1278049.08
Customer#000045191,1277985.27
Customer#000121712,1277972.26
Customer#000144080,1277958.62
Customer#000001802,1277936.65
Customer#000066875,1277899.54
Customer#000035867,1277885.28
Customer#000011276,1277873.29
Customer#000136145,1277854.61
Customer#000148265,1277845.03
Customer#000085253,1277837.58
Customer#000012671,1277836.04
Customer#000129425,1277814.88
Customer#000039350,1277812.84
Customer#000029387,1277809.11
Customer#000130649,1277788.50
Customer#000116381,1277781.66
Customer#000098510,1277710.41
Customer#000029468,1277649.62
Customer#000022829,1277638.83
Customer#000144392,1277633.26
Customer#000015902,1277590.86
Customer#000092423,1277570.55
Customer#000063209,1277544.46
Customer#000134372,1277493.39
Customer#000103787,1277492.84
Customer#000086057,1277480.06
Customer#000033824,1277445.60
Customer#000005168,1277431.15
Customer#000014285,1277417.76
Customer#000146756,1277380.56
Customer#000089282,1277299.15
Customer#000083099,1277248.34
Customer#000062786,1277187.08
Customer#000080801,1277181.78
Customer#000065117,1277148.73
